rating,text,name,sentiment,clean_text,cluster
5,batteries job well done,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries job well done,0
5,Batteries last long time. come in convenient box. Its a deal,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries last long time come convenient box deal,0
5,batteries needed,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries needed,0
5,Batteries seem to last ok - and great price.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries seem last ok great price,0
5,Batteries seem to work okay. Too new to determine how long they will last.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries seem work okay new determine long last,0
5,Batteries what can you say! It works and gave 10 to my parents bc who needs 20 AAAs!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries say works gave 10 parents bc needs 20 aaas,3
5,Batteries work (and last) as expected for a great price.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work last expected great price,4
5,batteries work awesome,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work awesome,4
5,Batteries work fine,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work fine,4
5,Batteries work fine.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work fine,4
5,Batteries work good. Nice to have a bunch around for the kids toys.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work good nice bunch around kids toys,4
5,"Batteries work great, and the price is excellent!",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batteries work great price excellent,4
5,Batteries....lol,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,batterieslol,3
5,Battery good life span,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,battery good life span,3
5,Battery life lasting much longer than expected.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,battery life lasting much longer expected,3
5,Best batery,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best batery,3
5,Best batteries...Forget the others. These batteries last the same or more,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best batteriesforget others batteries last,0
5,Best battery buy. So much cheaper and they work just as well.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best battery buy much cheaper work well,4
5,best battery for the price.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best battery price,3
5,best battery value I have found.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best battery value found,3
5,Best buy and great batteries.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best buy great batteries,1
5,Best deal and work as expected,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best deal work expected,4
5,Best deal on here! A+ rating for battery life!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best deal rating battery life,3
5,Best value for batteries !!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,best value batteries,0
5,better than buying 12 duracell betters for the same price. Used primarily for my kids toys.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,better buying 12 duracell betters price used primarily kids toys,3
5,big pack of batteries...work well :),AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,big pack batterieswork well,3
5,Buen producto.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,buen producto,3
5,BUENOS PRODUCTOS,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,buenos productos,3
5,"Bulk batteries, what more is there to say.",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,bulk batteries say,0
5,Bunch of batteries at a great price. Stock up. Santa's on the way.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,bunch batteries great price stock santas way,0
5,Burnt out pretty quick think I'll stick to Energizer,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,burnt pretty quick think ill stick energizer,3
5,buzzing with energy!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,buzzing energy,3
5,Came as expected,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,came expected,3
5,Came quickly and I am pleased with the product.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,came quickly pleased product,3
5,can never have too many batteries on hand,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,never many batteries hand,0
5,Can you make bad batteries in 2017,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,make bad batteries 2017,0
5,Can't beat the price,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant beat price,3
5,Can't beat this price,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant beat price,3
5,Can't beat this price! These batteries work just as well as other more expensive batteries...Will definitely order these again.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant beat price batteries work well expensive batterieswill definitely order,4
5,can't get a better value.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant get better value,3
5,Can't go wrong with these batteries for this price.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant go wrong batteries price,0
5,cant beat it,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant beat,3
5,Cant beat the Subscribe and Save!,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant beat subscribe save,3
5,Cant go wrone with affordable batteries.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cant go wrone affordable batteries,0
5,Cheap and came quickly,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap came quickly,3
5,cheap and does the job.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap job,3
5,Cheap and functional,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap functional,3
5,Cheap and I see no difference between these and the leading brands.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap see difference leading brands,3
5,Cheap and last long.,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap last long,0
5,"Cheap and so far good quality, much better than the Sam's Club packs",AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap far good quality much better sams club packs,3
5,Cheap and so far great quality,AmazonBasics AAA Performance Alkaline Batteries (36 Count),positive,cheap far great quality,3
